序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,20,UNETLoader,FLUX dev+8step.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22FLUX+dev+8step.safetensors%22
2,22,VAELoader,ae.sft,,,,https://www.bing.com/search?q=site:huggingface.co+%22ae.sft%22
3,21,DualCLIPLoader,clip_l.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22clip_l.safetensors%22
4,11,StyleModelLoader,flux1-redux-dev.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22flux1-redux-dev.safetensors%22
5,14,CLIPVisionLoader,sigclip_vision_patch14_384.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22sigclip_vision_patch14_384.safetensors%22
