序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,39,IPAdapterUnifiedLoader,PLUS FACE (portraits),,,,https://www.bing.com/search?q=site:huggingface.co+%22PLUS+FACE+(portraits)%22
2,73,ControlNetLoader,control-lora-openposeXL2-rank256.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22control-lora-openposeXL2-rank256.safetensors%22
3,5,ControlNetLoader,diffusion_pytorch_model.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22diffusion_pytorch_model.safetensors%22
4,8,CheckpointLoaderSimple,dreamshaperXL_lightningDPMSDE.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22dreamshaperXL_lightningDPMSDE.safetensors%22
5,99,UltralyticsDetectorProvider,face_yolov8m.pt,,,,https://www.bing.com/search?q=site:huggingface.co+%22face_yolov8m.pt%22
6,1,InstantIDModelLoader,ip-adapter.bin,,,,https://www.bing.com/search?q=site:huggingface.co+%22ip-adapter.bin%22
