序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,14,UpscaleModelLoader,4x_NMKD-Siax_200k.pth,,,,https://www.bing.com/search?q=site:huggingface.co+%224x_NMKD-Siax_200k.pth%22
2,15,CheckpointLoaderNF4,flux1-dev-bnb-nf4-v2.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22flux1-dev-bnb-nf4-v2.safetensors%22
