序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,8,LoraLoader,StickersRedmond.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22StickersRedmond.safetensors%22
2,"103,133,163,193,222,251,283,6",ControlNetLoader,diffusion_pytorch_model.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22diffusion_pytorch_model.safetensors%22
3,9,CheckpointLoaderSimple,dreamshaperXL_lightningDPMSDE.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22dreamshaperXL_lightningDPMSDE.safetensors%22
4,"4,101,131,161,191,220,249,281",InstantIDModelLoader,ip-adapter.bin,,,,https://www.bing.com/search?q=site:huggingface.co+%22ip-adapter.bin%22
