序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,86,UpscaleModelLoader,4x-UltraSharp.pth,,,,https://www.bing.com/search?q=site:huggingface.co+%224x-UltraSharp.pth%22
2,4,Eff. Loader SDXL,crystalClearXL_ccxl.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22crystalClearXL_ccxl.safetensors%22
