序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,98,VAELoader,ae.sft,,,,https://www.bing.com/search?q=site:huggingface.co+%22ae.sft%22
2,96,UnetLoaderGGUF,flux1-dev-Q8_0.gguf,,,,https://www.bing.com/search?q=site:huggingface.co+%22flux1-dev-Q8_0.gguf%22
3,39,ControlNetLoader,jasperai_Flux.1-dev-Controlnet-Upscaler .safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22jasperai_Flux.1-dev-Controlnet-Upscaler+.safetensors%22
4,97,DualCLIPLoaderGGUF,t5xxl_fp8_e4m3fn.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22t5xxl_fp8_e4m3fn.safetensors%22
