序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,"261,266,270,272,274,278,280",IPAdapterUnifiedLoader,PLUS FACE (portraits),,,,https://www.bing.com/search?q=site:huggingface.co+%22PLUS+FACE+(portraits)%22
2,"1,109,110,111,112,113,114,115",Efficient Loader,dreamshaperXL_lightningDPMSDE.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22dreamshaperXL_lightningDPMSDE.safetensors%22
