序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,121,CheckpointLoaderSimple,AWPortrait_v1.4.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22AWPortrait_v1.4.safetensors%22
2,48,CheckpointLoaderSimple,LEOSAM HelloWorld 新世界 _ SDXL大模型_v6.0.safetensors,,,,https://www.bing.com/search?q=site:liblib.art+%22LEOSAM+HelloWorld+新世界+_+SDXL大模型_v6.0.safetensors%22
3,"141,145",Upscale Model Loader,RealESRGAN_x2.pth,,,,https://www.bing.com/search?q=site:huggingface.co+%22RealESRGAN_x2.pth%22
4,138,LoraLoader,SDXLrender_v2.0.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22SDXLrender_v2.0.safetensors%22
5,125,ControlNetLoader,control_v11f1e_sd15_tile.pth,,,,https://www.bing.com/search?q=site:huggingface.co+%22control_v11f1e_sd15_tile.pth%22
6,90,ControlNetLoader,controlnet-tile-sdxl-1.0.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22controlnet-tile-sdxl-1.0.safetensors%22
7,139,LoraLoader,more_details.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22more_details.safetensors%22
8,11,VAELoader,sdxl_vae.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22sdxl_vae.safetensors%22
9,127,VAELoader,vae-ft-mse-840000-ema-pruned.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22vae-ft-mse-840000-ema-pruned.safetensors%22
