序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,23,ControlNetLoader,control-lora-depth-rank256.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22control-lora-depth-rank256.safetensors%22
2,264,ControlNetLoader,diffusion_pytorch_model.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22diffusion_pytorch_model.safetensors%22
3,15,CheckpointLoaderSimple,dreamshaperXL_lightningDPMSDE.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22dreamshaperXL_lightningDPMSDE.safetensors%22
4,262,InstantIDModelLoader,ip-adapter.bin,,,,https://www.bing.com/search?q=site:huggingface.co+%22ip-adapter.bin%22
5,200,ControlNetLoader,mistoLine_rank256.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22mistoLine_rank256.safetensors%22
