序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,11,LoraLoader,Hyper-SDXL-8steps-lora.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22Hyper-SDXL-8steps-lora.safetensors%22
2,10,LoraLoader,araminta_k_midsommar_cartoon.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22araminta_k_midsommar_cartoon.safetensors%22
3,4,CheckpointLoaderSimple,juggernautXL_v9Rundiffusionphoto2.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22juggernautXL_v9Rundiffusionphoto2.safetensors%22
