序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,39,ControlNetLoader,Shakker-LabsFLUX.1-dev-ControlNet-Union-Pro.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22Shakker-LabsFLUX.1-dev-ControlNet-Union-Pro.safetensors%22
2,26,CheckpointLoaderSimple,flux1-schnell-fp8-with_clip_vae.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22flux1-schnell-fp8-with_clip_vae.safetensors%22
