序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,11,DualCLIPLoader,clip_l.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22clip_l.safetensors%22
2,12,UNETLoader,hunyuan_video_t2v_720p_bf16.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22hunyuan_video_t2v_720p_bf16.safetensors%22
3,10,VAELoader,hunyuan_video_vae_bf16.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22hunyuan_video_vae_bf16.safetensors%22
