序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,13,BrushNetLoader,diffusion_pytorch_model.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22diffusion_pytorch_model.safetensors%22
2,14,CheckpointLoaderSimple,majicmixRealistic_v7.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22majicmixRealistic_v7.safetensors%22
3,18,PowerPaintCLIPLoader,model.fp16.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22model.fp16.safetensors%22
4,24,LoraLoader,绪儿-敦煌飞天V2_V2.safetensors,,,,https://www.bing.com/search?q=site:liblib.art+%22绪儿-敦煌飞天V2_V2.safetensors%22
