序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,38,WanVideoVAELoader,Wan2_1_VAE_bf16.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22Wan2_1_VAE_bf16.safetensors%22
2,22,WanVideoModelLoader,step20000.ckpt,,,,https://www.bing.com/search?q=site:huggingface.co+%22step20000.ckpt%22
3,11,LoadWanVideoT5TextEncoder,umt5-xxl-enc-bf16.safetensors,,,,https://www.bing.com/search?q=site:huggingface.co+%22umt5-xxl-enc-bf16.safetensors%22
