序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,10,UNETLoader,F.1-Fill-fp16_Inpaint&Outpaint_1.0,已处理,https://huggingface.co/jojoban/F.1-Fill-fp16_Inpaint-Outpaint/resolve/main/README.md,https://hf-mirror.com/jojoban/F.1-Fill-fp16_Inpaint-Outpaint/resolve/main/README.md,
2,14,VAELoader,ae.sft,已处理,https://huggingface.co/black-forest-labs/FLUX.1-schnell/resolve/main/ae.safetensors,https://hf-mirror.com/black-forest-labs/FLUX.1-schnell/resolve/main/ae.safetensors,
3,11,DualCLIPLoader,clip_l,已处理,https://huggingface.co/comfyanonymous/flux_text_encoders/resolve/main/clip_l.safetensors,https://hf-mirror.com/comfyanonymous/flux_text_encoders/resolve/main/clip_l.safetensors,
4,20,StyleModelLoader,flux1-redux-dev,已处理,https://huggingface.co/black-forest-labs/FLUX.1-Redux-dev,https://hf-mirror.com/black-forest-labs/FLUX.1-Redux-dev,
5,22,CLIPVisionLoader,sigclip_vision_patch14_384,已处理,https://huggingface.co/Comfy-Org/sigclip_vision_384/resolve/main/sigclip_vision_patch14_384.safetensors,https://hf-mirror.com/Comfy-Org/sigclip_vision_384/resolve/main/sigclip_vision_patch14_384.safetensors,
