序号,节点ID,节点类型,文件名,状态,下载链接,镜像链接,搜索链接
1,224,UNETLoader,F.1-Fill-fp16_Inpaint&Outpaint_1.0,已处理,https://huggingface.co/jojoban/F.1-Fill-fp16_Inpaint-Outpaint/tree/main,https://hf-mirror.com/jojoban/F.1-Fill-fp16_Inpaint-Outpaint/tree/main,
2,225,VAELoader,ae.sft,已处理,https://huggingface.co/cocktailpeanut/xulf-dev/resolve/main/ae.sft,https://hf-mirror.com/cocktailpeanut/xulf-dev/resolve/main/ae.sft,
3,226,DualCLIPLoader,flux,已处理,https://huggingface.co/black-forest-labs/FLUX.1-schnell,https://hf-mirror.com/black-forest-labs/FLUX.1-schnell,
4,228,StyleModelLoader,flux1-redux-dev,已处理,https://huggingface.co/black-forest-labs/FLUX.1-Redux-dev,https://hf-mirror.com/black-forest-labs/FLUX.1-Redux-dev,
5,227,CLIPVisionLoader,sigclip_vision_patch14_384,已处理,https://huggingface.co/Comfy-Org/sigclip_vision_384/resolve/main/sigclip_vision_patch14_384.safetensors,https://hf-mirror.com/Comfy-Org/sigclip_vision_384/resolve/main/sigclip_vision_patch14_384.safetensors,
6,226,DualCLIPLoader,t5xxl_fp8_e4m3fn,已处理,https://huggingface.co/comfyanonymous/flux_text_encoders/resolve/main/t5xxl_fp8_e4m3fn.safetensors,https://hf-mirror.com/comfyanonymous/flux_text_encoders/resolve/main/t5xxl_fp8_e4m3fn.safetensors,
